영업일자,상품분류,상품명,판매수량
2021-04-01,식료,카푸치노(HOT),2
2021-04-01,식료,바닐라라떼(HOT),4
2021-04-01,식료,초코라떼(HOT),3
2021-04-01,식료,초코라떼(ICE),1
2021-04-01,식료,그린티라떼(ICE) ,2
2021-04-01,식료,흑당라떼(HOT),1
2021-04-01,식료,흑당라떼(ICE),1
2021-04-01,식료,아이스티,1
2021-04-01,식료,자두주스(ICE),1
2021-04-01,식료,스위티자몽(ICE),1
2021-04-01,식료,청포도주스(ICE),3
2021-04-01,식료,아메리카노(HOT),18
2021-04-01,식료,아메리카노(ICE),15
2021-04-02,식료,카페라떼(HOT),3
2021-04-02,식료,카페라떼(ICE),2
2021-04-02,식료,카푸치노(HOT),3
2021-04-02,식료,바닐라라떼(HOT),4
2021-04-02,식료,바닐라라떼(ICE),2
2021-04-02,식료,카페모카(HOT),1
2021-04-02,식료,초코라떼(ICE),4
2021-04-02,식료,그린티라떼(HOT) ,1
2021-04-02,식료,흑당라떼(ICE),3
2021-04-02,식료,아이스티,2
2021-04-02,식료,자두주스(ICE),3
2021-04-02,식료,청포도주스(ICE),4
2021-04-02,식료,아메리카노(HOT),15
2021-04-02,식료,아메리카노(ICE),10
2021-04-03,식료,카페라떼(HOT),1
2021-04-03,식료,카페라떼(ICE),3
2021-04-03,식료,카푸치노(HOT),2
2021-04-03,식료,바닐라라떼(HOT),3
2021-04-03,식료,바닐라라떼(ICE),1
2021-04-03,식료,카페모카(HOT),1
2021-04-03,식료,초코라떼(HOT),4
2021-04-03,식료,초코라떼(ICE),3
2021-04-03,식료,그린티라떼(ICE) ,2
2021-04-03,식료,흑당라떼(ICE),3
2021-04-03,식료,아이스티,6
2021-04-03,식료,자두주스(ICE),3
2021-04-03,식료,스위티자몽(ICE),4
2021-04-03,식료,청포도주스(ICE),10
2021-04-03,식료,아메리카노(HOT),37
2021-04-03,식료,아메리카노(ICE),19
2021-04-04,식료,카페라떼(HOT),7
2021-04-04,식료,카페라떼(ICE),1
2021-04-04,식료,카푸치노(HOT),4
2021-04-04,식료,바닐라라떼(HOT),3
2021-04-04,식료,바닐라라떼(ICE),5
2021-04-04,식료,초코라떼(HOT),1
2021-04-04,식료,초코라떼(ICE),4
2021-04-04,식료,그린티라떼(HOT) ,1
2021-04-04,식료,그린티라떼(ICE) ,5
2021-04-04,식료,흑당라떼(HOT),1
2021-04-04,식료,흑당라떼(ICE),1
2021-04-04,식료,아이스티,1
2021-04-04,식료,청포도주스(ICE),3
2021-04-04,식료,아메리카노(HOT),26
2021-04-04,식료,아메리카노(ICE),12
2021-04-05,식료,카페라떼(HOT),6
2021-04-05,식료,카페라떼(ICE),1
2021-04-05,식료,바닐라라떼(HOT),4
2021-04-05,식료,그린티라떼(HOT) ,1
2021-04-05,식료,그린티라떼(ICE) ,1
2021-04-05,식료,흑당라떼(HOT),1
2021-04-05,식료,아이스티,1
2021-04-05,식료,자두주스(ICE),4
2021-04-05,식료,스위티자몽(HOT),1
2021-04-05,식료,청포도주스(ICE),1
2021-04-05,식료,아메리카노(HOT),26
2021-04-05,식료,아메리카노(ICE),9
2021-04-06,식료,카페라떼(HOT),2
2021-04-06,식료,카페라떼(ICE),1
2021-04-06,식료,카푸치노(HOT),2
2021-04-06,식료,바닐라라떼(HOT),6
2021-04-06,식료,바닐라라떼(ICE),1
2021-04-06,식료,카페모카(HOT),2
2021-04-06,식료,그린티라떼(HOT) ,1
2021-04-06,식료,흑당라떼(HOT),2
2021-04-06,식료,자두주스(ICE),1
2021-04-06,식료,스위티자몽(HOT),1
2021-04-06,식료,스위티자몽(ICE),1
2021-04-06,식료,청포도주스(ICE),4
2021-04-06,식료,아메리카노(HOT),24
2021-04-06,식료,아메리카노(ICE),9
2021-04-07,식료,카페라떼(HOT),4
2021-04-07,식료,카페라떼(ICE),2
2021-04-07,식료,카푸치노(HOT),4
2021-04-07,식료,바닐라라떼(HOT),4
2021-04-07,식료,카페모카(HOT),2
2021-04-07,식료,초코라떼(HOT),1
2021-04-07,식료,초코라떼(ICE),1
2021-04-07,식료,그린티라떼(HOT) ,1
2021-04-07,식료,그린티라떼(ICE) ,1
2021-04-07,식료,흑당라떼(HOT),3
2021-04-07,식료,흑당라떼(ICE),1
2021-04-07,식료,아이스티,2
2021-04-07,식료,자두주스(ICE),1
2021-04-07,식료,스위티자몽(HOT),1
2021-04-07,식료,스위티자몽(ICE),1
2021-04-07,식료,청포도주스(ICE),4
2021-04-07,식료,아메리카노(HOT),25
2021-04-07,식료,아메리카노(ICE),11
2021-04-08,식료,카페라떼(HOT),1
2021-04-08,식료,카푸치노(HOT),1
2021-04-08,식료,바닐라라떼(HOT),2
2021-04-08,식료,바닐라라떼(ICE),3
2021-04-08,식료,카페모카(HOT),1
2021-04-08,식료,카페모카(ICE),1
2021-04-08,식료,초코라떼(HOT),1
2021-04-08,식료,초코라떼(ICE),1
2021-04-08,식료,그린티라떼(HOT) ,1
2021-04-08,식료,흑당라떼(ICE),1
2021-04-08,식료,아이스티,1
2021-04-08,식료,자두주스(ICE),1
2021-04-08,식료,청포도주스(ICE),2
2021-04-08,식료,아메리카노(HOT),25
2021-04-08,식료,아메리카노(ICE),13
2021-04-09,식료,카페라떼(HOT),5
2021-04-09,식료,카페라떼(ICE),1
2021-04-09,식료,카푸치노(HOT),1
2021-04-09,식료,바닐라라떼(HOT),3
2021-04-09,식료,바닐라라떼(ICE),1
2021-04-09,식료,카페모카(HOT),1
2021-04-09,식료,초코라떼(HOT),3
2021-04-09,식료,초코라떼(ICE),1
2021-04-09,식료,그린티라떼(ICE) ,1
2021-04-09,식료,흑당라떼(HOT),2
2021-04-09,식료,흑당라떼(ICE),1
2021-04-09,식료,아이스티,4
2021-04-09,식료,자두주스(ICE),2
2021-04-09,식료,스위티자몽(HOT),1
2021-04-09,식료,청포도주스(ICE),9
2021-04-09,식료,아메리카노(HOT),20
2021-04-09,식료,아메리카노(ICE),20
2021-04-10,식료,카페라떼(HOT),6
2021-04-10,식료,카푸치노(HOT),2
2021-04-10,식료,바닐라라떼(HOT),5
2021-04-10,식료,바닐라라떼(ICE),1
2021-04-10,식료,카페모카(HOT),3
2021-04-10,식료,초코라떼(HOT),5
2021-04-10,식료,초코라떼(ICE),4
2021-04-10,식료,그린티라떼(ICE) ,1
2021-04-10,식료,흑당라떼(HOT),1
2021-04-10,식료,아이스티,6
2021-04-10,식료,스위티자몽(HOT),1
2021-04-10,식료,스위티자몽(ICE),1
2021-04-10,식료,청포도주스(ICE),15
2021-04-10,식료,아메리카노(HOT),21
2021-04-10,식료,아메리카노(ICE),14
2021-04-11,식료,카페라떼(HOT),8
2021-04-11,식료,카페라떼(ICE),2
2021-04-11,식료,카푸치노(HOT),3
2021-04-11,식료,바닐라라떼(HOT),1
2021-04-11,식료,바닐라라떼(ICE),1
2021-04-11,식료,카페모카(ICE),1
2021-04-11,식료,초코라떼(HOT),3
2021-04-11,식료,초코라떼(ICE),1
2021-04-11,식료,그린티라떼(HOT) ,2
2021-04-11,식료,흑당라떼(HOT),1
2021-04-11,식료,아이스티,1
2021-04-11,식료,스위티자몽(HOT),1
2021-04-11,식료,청포도주스(ICE),6
2021-04-11,식료,아메리카노(HOT),26
2021-04-11,식료,아메리카노(ICE),20
2021-04-12,식료,카페라떼(HOT),5
2021-04-12,식료,카페라떼(ICE),2
2021-04-12,식료,카푸치노(HOT),3
2021-04-12,식료,바닐라라떼(HOT),7
2021-04-12,식료,바닐라라떼(ICE),1
2021-04-12,식료,카페모카(HOT),2
2021-04-12,식료,카페모카(ICE),3
2021-04-12,식료,초코라떼(ICE),3
2021-04-12,식료,아이스티,2
2021-04-12,식료,자두주스(ICE),1
2021-04-12,식료,청포도주스(ICE),2
2021-04-12,식료,아메리카노(HOT),17
2021-04-12,식료,아메리카노(ICE),18
2021-04-13,식료,카페라떼(HOT),4
2021-04-13,식료,카푸치노(HOT),2
2021-04-13,식료,바닐라라떼(HOT),6
2021-04-13,식료,바닐라라떼(ICE),1
2021-04-13,식료,카페모카(HOT),1
2021-04-13,식료,카페모카(ICE),1
2021-04-13,식료,초코라떼(ICE),4
2021-04-13,식료,그린티라떼(HOT) ,1
2021-04-13,식료,자두주스(ICE),3
2021-04-13,식료,청포도주스(ICE),3
2021-04-13,식료,아메리카노(HOT),19
2021-04-13,식료,아메리카노(ICE),15
2021-04-14,식료,카페라떼(HOT),3
2021-04-14,식료,카푸치노(HOT),4
2021-04-14,식료,바닐라라떼(HOT),3
2021-04-14,식료,카페모카(HOT),4
2021-04-14,식료,초코라떼(HOT),1
2021-04-14,식료,그린티라떼(ICE) ,1
2021-04-14,식료,흑당라떼(HOT),1
2021-04-14,식료,아이스티,1
2021-04-14,식료,자두주스(ICE),2
2021-04-14,식료,아메리카노(HOT),11
2021-04-14,식료,아메리카노(ICE),5
2021-04-15,식료,카페라떼(HOT),5
2021-04-15,식료,카페라떼(ICE),1
2021-04-15,식료,카푸치노(HOT),2
2021-04-15,식료,바닐라라떼(HOT),5
2021-04-15,식료,카페모카(HOT),2
2021-04-15,식료,초코라떼(HOT),4
2021-04-15,식료,초코라떼(ICE),6
2021-04-15,식료,흑당라떼(HOT),4
2021-04-15,식료,흑당라떼(ICE),1
2021-04-15,식료,아이스티,1
2021-04-15,식료,자두주스(ICE),1
2021-04-15,식료,스위티자몽(ICE),1
2021-04-15,식료,청포도주스(ICE),5
2021-04-15,식료,아메리카노(HOT),26
2021-04-15,식료,아메리카노(ICE),11
2021-04-16,식료,카페라떼(HOT),5
2021-04-16,식료,카페라떼(ICE),5
2021-04-16,식료,카푸치노(HOT),1
2021-04-16,식료,바닐라라떼(ICE),1
2021-04-16,식료,카페모카(HOT),2
2021-04-16,식료,초코라떼(HOT),2
2021-04-16,식료,초코라떼(ICE),1
2021-04-16,식료,그린티라떼(HOT) ,2
2021-04-16,식료,그린티라떼(ICE) ,2
2021-04-16,식료,흑당라떼(HOT),2
2021-04-16,식료,흑당라떼(ICE),1
2021-04-16,식료,자두주스(ICE),2
2021-04-16,식료,스위티자몽(ICE),2
2021-04-16,식료,청포도주스(ICE),4
2021-04-16,식료,아메리카노(HOT),21
2021-04-16,식료,아메리카노(ICE),12
2021-04-17,식료,카페라떼(HOT),2
2021-04-17,식료,카페라떼(ICE),5
2021-04-17,식료,카푸치노(HOT),1
2021-04-17,식료,바닐라라떼(HOT),4
2021-04-17,식료,바닐라라떼(ICE),1
2021-04-17,식료,카페모카(HOT),1
2021-04-17,식료,초코라떼(HOT),2
2021-04-17,식료,초코라떼(ICE),1
2021-04-17,식료,그린티라떼(ICE) ,1
2021-04-17,식료,아이스티,1
2021-04-17,식료,자두주스(ICE),2
2021-04-17,식료,스위티자몽(HOT),1
2021-04-17,식료,스위티자몽(ICE),3
2021-04-17,식료,청포도주스(ICE),8
2021-04-17,식료,아메리카노(HOT),30
2021-04-17,식료,아메리카노(ICE),20
2021-04-18,식료,카페라떼(HOT),4
2021-04-18,식료,카푸치노(HOT),2
2021-04-18,식료,바닐라라떼(HOT),3
2021-04-18,식료,바닐라라떼(ICE),5
2021-04-18,식료,카페모카(HOT),3
2021-04-18,식료,초코라떼(HOT),2
2021-04-18,식료,초코라떼(ICE),3
2021-04-18,식료,그린티라떼(HOT) ,4
2021-04-18,식료,그린티라떼(ICE) ,1
2021-04-18,식료,흑당라떼(HOT),1
2021-04-18,식료,자두주스(ICE),1
2021-04-18,식료,스위티자몽(HOT),3
2021-04-18,식료,스위티자몽(ICE),1
2021-04-18,식료,청포도주스(ICE),5
2021-04-18,식료,아메리카노(HOT),44
2021-04-18,식료,아메리카노(ICE),20
2021-04-19,식료,카페라떼(HOT),4
2021-04-19,식료,카페라떼(ICE),2
2021-04-19,식료,카푸치노(HOT),1
2021-04-19,식료,바닐라라떼(HOT),4
2021-04-19,식료,초코라떼(ICE),3
2021-04-19,식료,흑당라떼(HOT),1
2021-04-19,식료,아이스티,2
2021-04-19,식료,자두주스(ICE),1
2021-04-19,식료,스위티자몽(HOT),1
2021-04-19,식료,스위티자몽(ICE),2
2021-04-19,식료,아메리카노(HOT),22
2021-04-19,식료,아메리카노(ICE),18
2021-04-20,식료,카페라떼(HOT),3
2021-04-20,식료,카푸치노(HOT),3
2021-04-20,식료,바닐라라떼(HOT),3
2021-04-20,식료,바닐라라떼(ICE),1
2021-04-20,식료,카페모카(HOT),1
2021-04-20,식료,카페모카(ICE),1
2021-04-20,식료,초코라떼(ICE),1
2021-04-20,식료,그린티라떼(HOT) ,1
2021-04-20,식료,흑당라떼(HOT),1
2021-04-20,식료,자두주스(ICE),2
2021-04-20,식료,스위티자몽(ICE),1
2021-04-20,식료,청포도주스(ICE),1
2021-04-20,식료,아메리카노(HOT),25
2021-04-20,식료,아메리카노(ICE),10
2021-04-21,식료,카페라떼(HOT),2
2021-04-21,식료,카페라떼(ICE),3
2021-04-21,식료,카푸치노(HOT),2
2021-04-21,식료,바닐라라떼(HOT),4
2021-04-21,식료,바닐라라떼(ICE),3
2021-04-21,식료,카페모카(HOT),1
2021-04-21,식료,초코라떼(HOT),1
2021-04-21,식료,흑당라떼(HOT),3
2021-04-21,식료,아이스티,2
2021-04-21,식료,스위티자몽(ICE),3
2021-04-21,식료,청포도주스(ICE),4
2021-04-21,식료,아메리카노(HOT),12
2021-04-21,식료,아메리카노(ICE),15
2021-04-22,식료,카페라떼(HOT),3
2021-04-22,식료,카페라떼(ICE),5
2021-04-22,식료,카푸치노(HOT),2
2021-04-22,식료,바닐라라떼(HOT),1
2021-04-22,식료,바닐라라떼(ICE),1
2021-04-22,식료,카페모카(HOT),2
2021-04-22,식료,카페모카(ICE),1
2021-04-22,식료,초코라떼(HOT),1
2021-04-22,식료,초코라떼(ICE),5
2021-04-22,식료,그린티라떼(HOT) ,1
2021-04-22,식료,그린티라떼(ICE) ,1
2021-04-22,식료,흑당라떼(HOT),3
2021-04-22,식료,흑당라떼(ICE),2
2021-04-22,식료,아이스티,1
2021-04-22,식료,자두주스(ICE),2
2021-04-22,식료,스위티자몽(HOT),1
2021-04-22,식료,스위티자몽(ICE),1
2021-04-22,식료,청포도주스(ICE),5
2021-04-22,식료,아메리카노(HOT),17
2021-04-22,식료,아메리카노(ICE),18
2021-04-23,식료,카페라떼(HOT),5
2021-04-23,식료,카페라떼(ICE),8
2021-04-23,식료,카푸치노(HOT),3
2021-04-23,식료,바닐라라떼(HOT),3
2021-04-23,식료,바닐라라떼(ICE),2
2021-04-23,식료,카페모카(HOT),2
2021-04-23,식료,초코라떼(HOT),3
2021-04-23,식료,초코라떼(ICE),2
2021-04-23,식료,그린티라떼(ICE) ,2
2021-04-23,식료,흑당라떼(HOT),1
2021-04-23,식료,아이스티,1
2021-04-23,식료,자두주스(ICE),1
2021-04-23,식료,스위티자몽(ICE),4
2021-04-23,식료,청포도주스(ICE),5
2021-04-23,식료,아메리카노(HOT),16
2021-04-23,식료,아메리카노(ICE),14
2021-04-24,식료,카페라떼(HOT),4
2021-04-24,식료,카푸치노(HOT),3
2021-04-24,식료,바닐라라떼(HOT),5
2021-04-24,식료,바닐라라떼(ICE),2
2021-04-24,식료,카페모카(HOT),3
2021-04-24,식료,초코라떼(HOT),3
2021-04-24,식료,초코라떼(ICE),4
2021-04-24,식료,그린티라떼(ICE) ,2
2021-04-24,식료,자두주스(ICE),3
2021-04-24,식료,스위티자몽(ICE),5
2021-04-24,식료,청포도주스(ICE),3
2021-04-24,식료,아메리카노(HOT),23
2021-04-24,식료,아메리카노(ICE),17
2021-04-25,식료,카페라떼(HOT),3
2021-04-25,식료,카페라떼(ICE),8
2021-04-25,식료,카푸치노(HOT),2
2021-04-25,식료,바닐라라떼(HOT),3
2021-04-25,식료,바닐라라떼(ICE),3
2021-04-25,식료,카페모카(ICE),1
2021-04-25,식료,초코라떼(ICE),10
2021-04-25,식료,그린티라떼(HOT) ,1
2021-04-25,식료,아이스티,3
2021-04-25,식료,자두주스(ICE),1
2021-04-25,식료,스위티자몽(ICE),1
2021-04-25,식료,청포도주스(ICE),7
2021-04-25,식료,아메리카노(HOT),32
2021-04-25,식료,아메리카노(ICE),24
2021-04-26,식료,카페라떼(HOT),7
2021-04-26,식료,카페라떼(ICE),1
2021-04-26,식료,카푸치노(HOT),1
2021-04-26,식료,바닐라라떼(HOT),5
2021-04-26,식료,바닐라라떼(ICE),2
2021-04-26,식료,카페모카(HOT),1
2021-04-26,식료,초코라떼(HOT),4
2021-04-26,식료,아이스티,2
2021-04-26,식료,스위티자몽(ICE),3
2021-04-26,식료,청포도주스(ICE),3
2021-04-26,식료,아메리카노(HOT),21
2021-04-26,식료,아메리카노(ICE),29
2021-04-27,식료,카페라떼(HOT),6
2021-04-27,식료,카페라떼(ICE),1
2021-04-27,식료,바닐라라떼(HOT),1
2021-04-27,식료,카페모카(HOT),5
2021-04-27,식료,초코라떼(HOT),3
2021-04-27,식료,초코라떼(ICE),1
2021-04-27,식료,아이스티,1
2021-04-27,식료,자두주스(ICE),1
2021-04-27,식료,청포도주스(ICE),7
2021-04-27,식료,아메리카노(HOT),28
2021-04-27,식료,아메리카노(ICE),20
2021-04-28,식료,카페라떼(ICE),3
2021-04-28,식료,바닐라라떼(HOT),2
2021-04-28,식료,바닐라라떼(ICE),1
2021-04-28,식료,카페모카(ICE),2
2021-04-28,식료,초코라떼(HOT),3
2021-04-28,식료,초코라떼(ICE),1
2021-04-28,식료,그린티라떼(ICE) ,1
2021-04-28,식료,아이스티,1
2021-04-28,식료,자두주스(ICE),1
2021-04-28,식료,청포도주스(ICE),2
2021-04-28,식료,아메리카노(HOT),25
2021-04-28,식료,아메리카노(ICE),13
2021-04-29,식료,카페라떼(HOT),3
2021-04-29,식료,카페라떼(ICE),4
2021-04-29,식료,카푸치노(HOT),2
2021-04-29,식료,바닐라라떼(HOT),2
2021-04-29,식료,바닐라라떼(ICE),1
2021-04-29,식료,카페모카(HOT),1
2021-04-29,식료,초코라떼(HOT),3
2021-04-29,식료,초코라떼(ICE),2
2021-04-29,식료,그린티라떼(ICE) ,1
2021-04-29,식료,아이스티,2
2021-04-29,식료,자두주스(ICE),2
2021-04-29,식료,스위티자몽(HOT),1
2021-04-29,식료,청포도주스(ICE),3
2021-04-29,식료,아메리카노(HOT),20
2021-04-29,식료,아메리카노(ICE),26
2021-04-30,식료,카페라떼(HOT),8
2021-04-30,식료,카푸치노(HOT),2
2021-04-30,식료,바닐라라떼(HOT),5
2021-04-30,식료,바닐라라떼(ICE),1
2021-04-30,식료,카페모카(HOT),2
2021-04-30,식료,초코라떼(HOT),1
2021-04-30,식료,초코라떼(ICE),1
2021-04-30,식료,그린티라떼(HOT) ,1
2021-04-30,식료,흑당라떼(HOT),2
2021-04-30,식료,흑당라떼(ICE),1
2021-04-30,식료,자두주스(ICE),3
2021-04-30,식료,스위티자몽(ICE),6
2021-04-30,식료,청포도주스(ICE),7
2021-04-30,식료,아메리카노(HOT),21
2021-04-30,식료,아메리카노(ICE),22
2021-05-01,식료,카페라떼(HOT),3
2021-05-01,식료,카페라떼(ICE),4
2021-05-01,식료,카푸치노(HOT),5
2021-05-01,식료,바닐라라떼(HOT),4
2021-05-01,식료,바닐라라떼(ICE),3
2021-05-01,식료,카페모카(HOT),4
2021-05-01,식료,카페모카(ICE),1
2021-05-01,식료,초코라떼(HOT),3
2021-05-01,식료,초코라떼(ICE),9
2021-05-01,식료,그린티라떼(HOT) ,2
2021-05-01,식료,흑당라떼(HOT),3
2021-05-01,식료,흑당라떼(ICE),1
2021-05-01,식료,아이스티,3
2021-05-01,식료,자두주스(ICE),1
2021-05-01,식료,스위티자몽(HOT),2
2021-05-01,식료,스위티자몽(ICE),1
2021-05-01,식료,청포도주스(ICE),3
2021-05-01,식료,아메리카노(HOT),28
2021-05-01,식료,아메리카노(ICE),24
2021-05-02,식료,카페라떼(HOT),5
2021-05-02,식료,카페라떼(ICE),2
2021-05-02,식료,카푸치노(HOT),3
2021-05-02,식료,바닐라라떼(HOT),7
2021-05-02,식료,바닐라라떼(ICE),2
2021-05-02,식료,카페모카(HOT),1
2021-05-02,식료,초코라떼(HOT),5
2021-05-02,식료,초코라떼(ICE),4
2021-05-02,식료,그린티라떼(ICE) ,1
2021-05-02,식료,흑당라떼(HOT),1
2021-05-02,식료,흑당라떼(ICE),3
2021-05-02,식료,아이스티,3
2021-05-02,식료,자두주스(ICE),1
2021-05-02,식료,스위티자몽(HOT),3
2021-05-02,식료,스위티자몽(ICE),3
2021-05-02,식료,청포도주스(ICE),6
2021-05-02,식료,아메리카노(HOT),42
2021-05-02,식료,아메리카노(ICE),40
2021-05-03,식료,카페라떼(HOT),3
2021-05-03,식료,카페라떼(ICE),5
2021-05-03,식료,카푸치노(HOT),3
2021-05-03,식료,바닐라라떼(HOT),2
2021-05-03,식료,바닐라라떼(ICE),3
2021-05-03,식료,카페모카(ICE),1
2021-05-03,식료,초코라떼(HOT),1
2021-05-03,식료,초코라떼(ICE),4
2021-05-03,식료,그린티라떼(ICE) ,1
2021-05-03,식료,흑당라떼(HOT),2
2021-05-03,식료,흑당라떼(ICE),1
2021-05-03,식료,아이스티,1
2021-05-03,식료,자두주스(ICE),1
2021-05-03,식료,스위티자몽(ICE),1
2021-05-03,식료,청포도주스(ICE),7
2021-05-03,식료,아메리카노(HOT),23
2021-05-03,식료,아메리카노(ICE),21
2021-05-04,식료,카페라떼(HOT),1
2021-05-04,식료,카페라떼(ICE),2
2021-05-04,식료,카푸치노(HOT),1
